Timestamp,T1_Unity_Send,T2_ROS_Recv,T3_Cmd_Send,Network_Delay_ms,Decision_Delay_ms,Q_Current_J1,Q_Current_J2,Q_Current_J3,Q_Current_J4,Q_Target_J1,Q_Target_J2,Q_Target_J3,Q_Target_J4,Dist_to_Last,Send_Reason,Time_Since_Last_ms,Velocity_Mag,Robot_Vel_J1,Robot_Vel_J2,Robot_Vel_J3,Robot_Vel_J4
1769695804.7533,1769695804.7317,1769695804.7336,1769695804.7535,0.00,0.00,0.258021,-0.019871,-0.117912,0.381355,0.254984,-0.030093,-0.153513,0.322772,0.058583,Proximity_Dist0.005,0.04,0.279103,0.000000,0.000000,0.279103,0.117666
1769695805.0526,1769695805.0322,1769695805.0353,1769695805.0527,0.00,0.00,0.254984,-0.030093,-0.153512,0.328520,0.266576,-0.011973,-0.150980,0.382690,0.054170,Proximity_Dist0.006,0.04,0.286690,0.000000,0.000000,0.002099,0.286690
1769695805.3524,1769695805.3320,1769695805.3327,1769695805.3526,0.00,0.00,0.266576,-0.011973,-0.150980,0.376772,0.271813,-0.058600,-0.143993,0.318300,0.058472,Proximity_Dist0.006,0.04,0.295679,0.000000,0.000000,0.000000,0.295679
1769695805.6525,1769695805.6315,1769695805.6321,1769695805.6526,0.00,0.00,0.271814,-0.056616,-0.143993,0.327539,0.270051,-0.008357,-0.154959,0.392669,0.065130,Proximity_Dist0.009,0.04,0.200810,0.000000,0.101959,0.000000,0.200810
1769695805.9924,1769695805.9735,1769695805.9743,1769695805.9925,0.00,0.00,0.270051,-0.009000,-0.154959,0.384571,0.198095,-0.036490,-0.193937,0.375822,0.071956,Proximity_Dist0.008,0.04,0.357399,0.000000,0.136968,0.000000,0.357399
1769695806.3324,1769695806.3116,1769695806.3122,1769695806.3326,0.00,0.00,0.204851,-0.036490,-0.193937,0.375822,0.159239,-0.047786,-0.215246,0.323258,0.052564,Proximity_Dist0.007,0.04,0.170479,0.170479,0.000000,0.000000,0.000000
1769695806.6131,1769695806.6114,1769695806.6118,1769695806.6132,0.00,0.00,0.161206,-0.047785,-0.215246,0.330364,0.177109,-0.022824,-0.248406,0.319598,0.033160,Proximity_Dist0.007,0.04,0.177223,0.099170,0.000000,0.000000,0.177223
1769695806.8527,1769695806.8317,1769695806.8337,1769695806.8528,0.00,0.00,0.176752,-0.024940,-0.241401,0.319598,0.198329,-0.042091,-0.195847,0.340403,0.045554,Proximity_Dist0.007,0.04,0.183248,0.054486,0.111922,0.183248,0.000000
1769695807.1331,1769695807.1131,1769695807.1137,1769695807.1332,0.00,0.00,0.198329,-0.042092,-0.202953,0.340402,0.060266,0.021702,-0.151515,0.372523,0.138063,Proximity_Dist0.007,0.04,0.186841,0.000000,0.000000,0.186841,0.000000
1769695807.5740,1769695807.5516,1769695807.5528,1769695807.5743,0.00,0.00,0.069506,0.021701,-0.151516,0.372523,-0.014464,0.125221,-0.199098,0.357526,0.103519,Proximity_Dist0.009,0.26,0.189998,0.189998,0.000000,0.000000,0.000000
1769695807.9720,1769695807.9515,1769695807.9552,1769695807.9721,0.00,0.00,-0.014299,0.117393,-0.199098,0.357527,0.045696,0.152311,-0.192749,0.272283,0.085245,Proximity_Dist0.008,0.04,0.194300,0.045609,0.194300,0.000000,0.000000
1769695808.3331,1769695808.3114,1769695808.3119,1769695808.3335,0.00,0.00,0.045325,0.152311,-0.192749,0.279316,0.057687,0.178008,-0.216668,0.225695,0.053621,Proximity_Dist0.007,0.16,0.306851,0.107939,0.000000,0.000000,0.306851
1769695808.6126,1769695808.5927,1769695808.5965,1769695808.6130,0.00,0.00,0.057687,0.178008,-0.216669,0.231519,0.106339,0.233503,-0.162205,0.161261,0.070258,Proximity_Dist0.006,0.04,0.228929,0.000000,0.032070,0.008367,0.228929
1769695808.9162,1769695808.8914,1769695808.8945,1769695808.9167,0.00,0.00,0.104270,0.228536,-0.167080,0.170507,0.125459,0.302960,-0.183666,0.248425,0.077918,Proximity_Dist0.009,0.22,0.232177,0.126328,0.177344,0.174048,0.232177
1769695809.2921,1769695809.2716,1769695809.2741,1769695809.2936,0.00,0.00,0.125460,0.301927,-0.183666,0.241662,0.089173,0.308138,-0.206551,0.341234,0.099573,Proximity_Dist0.007,0.05,0.000000,0.000000,0.000000,0.000000,0.000000
1769695809.6740,1769695809.6515,1769695809.6537,1769695809.6741,0.00,0.00,0.089174,0.308138,-0.206551,0.334450,0.011193,0.315843,-0.149340,0.232921,0.101529,Proximity_Dist0.007,0.04,0.169304,0.000000,0.000000,0.000000,0.169304
1769695810.0736,1769695810.0514,1769695810.0518,1769695810.0737,0.00,0.00,0.011233,0.315844,-0.149339,0.239607,0.081816,0.261881,-0.082442,0.180894,0.070582,Proximity_Dist0.007,0.04,0.283368,0.065626,0.000000,0.000000,0.283368
1769695810.3924,1769695810.3715,1769695810.3723,1769695810.3934,0.00,0.00,0.072369,0.265114,-0.091391,0.182934,0.073784,0.279652,-0.081892,0.230300,0.047365,Proximity_Dist0.009,0.08,0.205404,0.205404,0.124253,0.194567,0.104891
1769695810.6961,1769695810.6715,1769695810.6730,1769695810.6962,0.00,0.00,0.073784,0.279652,-0.081891,0.223620,0.041449,0.265326,-0.076001,0.225267,0.032334,Proximity_Dist0.007,0.04,0.150302,0.000000,0.000000,0.000000,0.150302
1769695810.9123,1769695810.8925,1769695810.8949,1769695810.9127,0.00,0.00,0.049372,0.265327,-0.076000,0.225266,-0.011697,0.340111,-0.045560,0.268194,0.074785,Proximity_Dist0.008,0.04,0.345018,0.345018,0.054818,0.000000,0.000000
1769695811.2520,1769695811.2516,1769695811.2518,1769695811.2521,0.00,0.00,-0.010282,0.331969,-0.045560,0.268194,-0.035408,0.313895,-0.075774,0.285623,0.030213,Proximity_Dist0.008,0.05,0.294819,0.139470,0.294819,0.000000,0.035989
1769695811.4728,1769695811.4714,1769695811.4717,1769695811.4729,0.00,0.00,-0.032085,0.318791,-0.068701,0.285223,-0.083492,0.322817,-0.003291,0.248600,0.065410,Proximity_Dist0.007,0.05,0.265843,0.191105,0.222749,0.265843,0.094151
1769695811.7928,1769695811.7727,1769695811.7746,1769695811.7930,0.00,0.00,-0.083117,0.322818,-0.012352,0.248599,-0.082592,0.300571,-0.040557,0.170629,0.077970,Proximity_Dist0.009,0.11,0.357033,0.116316,0.000000,0.357033,0.008507
1769695812.1529,1769695812.1314,1769695812.1340,1769695812.1530,0.00,0.00,-0.082591,0.300572,-0.040558,0.176470,-0.052189,0.322324,0.027519,0.183781,0.068077,Proximity_Dist0.006,0.04,0.289348,0.000000,0.000000,0.000000,0.289348
1769695812.4722,1769695812.4715,1769695812.4721,1769695812.4723,0.00,0.00,-0.052189,0.322324,0.019586,0.183781,-0.051241,0.318798,-0.002145,0.185161,0.021731,Proximity_Dist0.008,0.03,0.187480,0.000000,0.000000,0.187480,0.000000
1769695812.6925,1769695812.6724,1769695812.6732,1769695812.6929,0.00,0.00,-0.051241,0.318798,0.004798,0.185160,-0.047708,0.355595,-0.003092,0.175612,0.036797,Proximity_Dist0.007,0.39,0.174718,0.000000,0.000000,0.174718,0.000000
1769695812.9122,1769695812.8915,1769695812.8923,1769695812.9123,0.00,0.00,-0.047709,0.346208,-0.003093,0.175612,-0.091747,0.319748,0.016843,0.206274,0.044039,Proximity_Dist0.009,0.04,0.362507,0.000000,0.362507,0.000000,0.000000
1769695813.1925,1769695813.1748,1769695813.1754,1769695813.1932,0.00,0.00,-0.086710,0.321739,0.016842,0.205891,-0.057472,0.337649,0.031708,0.234345,0.029238,Proximity_Dist0.005,0.65,0.307666,0.307666,0.211405,0.000000,0.127887
1769695813.4128,1769695813.3924,1769695813.3942,1769695813.4132,0.00,0.00,-0.065869,0.337013,0.031707,0.230013,-0.073745,0.323039,0.010436,0.194702,0.035311,Proximity_Dist0.008,0.05,0.207141,0.207141,0.068249,0.020577,0.155398
1769695813.6723,1769695813.6573,1769695813.6608,1769695813.6725,0.00,0.00,-0.073745,0.323040,0.010477,0.201623,-0.082541,0.252177,0.020720,0.264376,0.070863,Proximity_Dist0.007,0.06,0.198302,0.000000,0.000000,0.034685,0.198302
1769695814.0126,1769695813.9928,1769695813.9931,1769695814.0127,0.00,0.00,-0.082540,0.257846,0.020721,0.260233,-0.125739,0.372528,0.098199,0.255729,0.114682,Proximity_Dist0.006,0.03,0.216961,0.000000,0.216961,0.000000,0.195675
1769695814.4324,1769695814.4317,1769695814.4321,1769695814.4325,0.00,0.00,-0.125739,0.363627,0.098199,0.255729,0.030862,0.366543,-0.008744,0.190811,0.156601,Proximity_Dist0.009,0.05,0.215543,0.000000,0.215543,0.008874,0.000000
1769695814.9326,1769695814.9122,1769695814.9126,1769695814.9327,0.00,0.00,0.025969,0.366542,-0.008744,0.190812,0.045351,0.356690,0.042353,0.186617,0.051097,Proximity_Dist0.005,0.04,0.266560,0.266560,0.000000,0.000000,0.000000
1769695815.1941,1769695815.1715,1769695815.1721,1769695815.1942,0.00,0.00,0.045351,0.356689,0.034340,0.186618,0.010720,0.321143,0.164529,0.228582,0.130189,Proximity_Dist0.008,0.04,0.308337,0.000000,0.000000,0.308337,0.000000
1769695815.6328,1769695815.6115,1769695815.6128,1769695815.6349,0.00,0.00,0.010720,0.321142,0.157741,0.228582,-0.000343,0.297097,0.113732,0.132685,0.095897,Proximity_Dist0.007,2.06,0.173146,0.000000,0.000000,0.173146,0.000000
1769695816.0125,1769695815.9914,1769695815.9934,1769695816.0126,0.00,0.00,-0.000344,0.297097,0.113733,0.137704,-0.073038,0.249152,0.134840,0.103477,0.072694,Proximity_Dist0.005,0.04,0.289188,0.000000,0.000000,0.000000,0.289188
1769695816.3328,1769695816.3315,1769695816.3325,1769695816.3330,0.00,0.00,-0.063952,0.249527,0.134839,0.103477,-0.009839,0.169378,0.106229,0.089037,0.080149,Proximity_Dist0.009,0.07,0.215035,0.215035,0.060435,0.000000,0.000000
1769695816.6726,1769695816.6514,1769695816.6536,1769695816.6727,0.00,0.00,-0.012420,0.177512,0.106228,0.089038,-0.037656,0.126648,0.034102,0.053168,0.072126,Proximity_Dist0.008,0.04,0.352610,0.217893,0.352610,0.000000,0.000000
1769695817.0120,1769695817.0115,1769695817.0118,1769695817.0121,0.00,0.00,-0.037657,0.126648,0.040874,0.053168,0.036598,0.029752,0.040148,0.002554,0.096897,Proximity_Dist0.007,0.04,0.312389,0.000000,0.032502,0.312389,0.000000
1769695817.3921,1769695817.3916,1769695817.3920,1769695817.3922,0.00,0.00,0.035566,0.038650,0.040148,0.002555,-0.008810,0.013861,0.023002,0.019469,0.044376,Proximity_Dist0.009,0.03,0.217362,0.089314,0.217362,0.000000,0.000000
1769695817.6527,1769695817.6331,1769695817.6341,1769695817.6528,0.00,0.00,0.000058,0.013861,0.023002,0.019469,0.045944,0.021067,0.020089,0.026264,0.045886,Proximity_Dist0.009,0.04,0.270196,0.270196,0.000000,0.000000,0.000000
1769695817.9531,1769695817.9352,1769695817.9370,1769695817.9533,0.00,0.00,0.038006,0.021068,0.020089,0.026264,0.043943,0.019638,0.008829,-0.077860,0.104123,Proximity_Dist0.008,0.05,0.216530,0.216530,0.000000,0.000000,0.000000
1769695818.3521,1769695818.3314,1769695818.3322,1769695818.3522,0.00,0.00,0.043944,0.019638,0.008830,-0.071070,0.024522,-0.118075,-0.013661,-0.134693,0.137713,Proximity_Dist0.007,0.04,0.239246,0.000000,0.000000,0.000000,0.239246
1769695818.7921,1769695818.7716,1769695818.7736,1769695818.7921,0.00,0.00,0.024522,-0.108859,-0.013661,-0.134692,0.126235,-0.081999,-0.051456,-0.096861,0.101714,Proximity_Dist0.009,0.04,0.218406,0.000000,0.218406,0.000000,0.000000
1769695819.1740,1769695819.1531,1769695819.1541,1769695819.1741,0.00,0.00,0.116895,-0.081999,-0.051456,-0.096861,0.108836,-0.107879,0.006400,-0.124196,0.057855,Proximity_Dist0.009,0.04,0.338799,0.338799,0.000000,0.000000,0.000000
1769695819.4922,1769695819.4715,1769695819.4720,1769695819.4923,0.00,0.00,0.108835,-0.107879,0.000686,-0.124196,0.225305,-0.140675,0.002357,-0.128596,0.116470,Proximity_Dist0.006,0.04,0.287152,0.000000,0.000000,0.287152,0.000000
1769695819.9129,1769695819.9115,1769695819.9123,1769695819.9143,0.00,0.00,0.218489,-0.140675,0.002358,-0.128596,0.133290,-0.199260,-0.117986,-0.037876,0.120344,Proximity_Dist0.007,0.43,0.172429,0.172429,0.000000,0.000000,0.000000
1769695820.3341,1769695820.3123,1769695820.3129,1769695820.3343,0.00,0.00,0.133450,-0.199261,-0.112289,-0.037875,0.152166,-0.171186,-0.094336,-0.115201,0.077325,Proximity_Dist0.006,0.05,0.267885,0.083636,0.000000,0.267885,0.048630
1769695820.6730,1769695820.6523,1769695820.6532,1769695820.6735,0.00,0.00,0.152167,-0.171185,-0.094337,-0.108401,0.108799,-0.180824,-0.032214,-0.125895,0.062123,Proximity_Dist0.007,0.04,0.304035,0.000000,0.000000,0.000000,0.304035
1769695820.9921,1769695820.9716,1769695820.9745,1769695820.9922,0.00,0.00,0.109168,-0.180823,-0.038909,-0.125896,0.230179,-0.227073,-0.001315,-0.126719,0.121011,Proximity_Dist0.007,0.04,0.263211,0.090773,0.000000,0.263211,0.000000
1769695821.4325,1769695821.4117,1769695821.4128,1769695821.4327,0.00,0.00,0.225351,-0.227073,-0.001314,-0.126718,0.254258,-0.205713,-0.068305,-0.220483,0.093765,Proximity_Dist0.005,0.05,0.264481,0.264481,0.000000,0.000000,0.000000
1769695821.8131,1769695821.7932,1769695821.7944,1769695821.8135,0.00,0.00,0.254258,-0.205713,-0.067947,-0.213628,0.252264,-0.252425,-0.135837,-0.197443,0.067891,Proximity_Dist0.007,0.32,0.183835,0.000000,0.000000,0.056029,0.183835
1769695822.1345,1769695822.1119,1769695822.1135,1769695822.1346,0.00,0.00,0.252265,-0.251776,-0.127968,-0.197442,0.319691,-0.288872,-0.156994,-0.186739,0.067426,Proximity_Dist0.008,0.10,0.305597,0.000000,0.121582,0.305597,0.000000
1769695822.4528,1769695822.4338,1769695822.4348,1769695822.4529,0.00,0.00,0.310671,-0.288873,-0.156994,-0.186740,0.247151,-0.346335,-0.125570,-0.113132,0.073608,Proximity_Dist0.009,0.05,0.384864,0.384864,0.036274,0.000000,0.000000
1769695822.7921,1769695822.7732,1769695822.7741,1769695822.7922,0.00,0.00,0.255050,-0.343814,-0.125571,-0.121147,0.241647,-0.394303,-0.158790,-0.144277,0.050489,Proximity_Dist0.008,0.04,0.285737,0.281590,0.172119,0.000000,0.285737
1769695823.0728,1769695823.0544,1769695823.0567,1769695823.0729,0.00,0.00,0.241646,-0.388307,-0.158126,-0.144105,0.319570,-0.419246,-0.126246,-0.161333,0.077924,Proximity_Dist0.006,0.05,0.292017,0.000000,0.292017,0.130545,0.093890
1769695823.4131,1769695823.3920,1769695823.3952,1769695823.4195,0.00,0.00,0.312718,-0.419246,-0.126245,-0.161333,0.273759,-0.436331,-0.091193,-0.162810,0.038959,Proximity_Dist0.007,6.38,0.176830,0.176830,0.000000,0.000000,0.000000
1769695823.6927,1769695823.6717,1769695823.6726,1769695823.6934,0.00,0.00,0.278570,-0.436331,-0.092187,-0.162810,0.222542,-0.436331,-0.128151,-0.242968,0.080158,Proximity_Dist0.005,0.50,0.260200,0.260200,0.000000,0.144461,0.000000
1769695824.0142,1769695824.0115,1769695824.0141,1769695824.0199,0.00,0.00,0.222706,-0.436331,-0.128151,-0.234793,0.246894,-0.436331,-0.062673,-0.233732,0.065478,Proximity_Dist0.008,5.62,0.327996,0.087883,0.000000,0.000000,0.327996
1769695824.3325,1769695824.3116,1769695824.3140,1769695824.3340,0.00,0.00,0.246894,-0.436331,-0.072069,-0.233733,0.272085,-0.436331,-0.123948,-0.271435,0.051880,Proximity_Dist0.009,1.39,0.225666,0.000000,0.000000,0.225666,0.000000
1769695824.6330,1769695824.6315,1769695824.6320,1769695824.6331,0.00,0.00,0.272085,-0.436331,-0.114492,-0.271051,0.248017,-0.427398,-0.080091,-0.182652,0.088399,Proximity_Dist0.009,0.04,0.219507,0.000000,0.000000,0.219507,0.060891
1769695825.0124,1769695824.9923,1769695824.9937,1769695825.0144,0.00,0.00,0.248017,-0.427398,-0.080091,-0.188522,0.228761,-0.436331,-0.188367,-0.109461,0.108276,Proximity_Dist0.006,0.51,0.000000,0.000000,0.000000,0.000000,0.000000
1769695825.4126,1769695825.3916,1769695825.3958,1769695825.4139,0.00,0.00,0.228760,-0.436331,-0.181685,-0.109462,0.212381,-0.436331,-0.209981,-0.129051,0.028296,Proximity_Dist0.007,1.24,0.194557,0.000000,0.000000,0.194557,0.009197
1769695825.5930,1769695825.5715,1769695825.5742,1769695825.5935,0.00,0.00,0.216560,-0.436331,-0.201707,-0.122783,0.144443,-0.436331,-0.225692,-0.113296,0.072117,Proximity_Dist0.008,0.42,0.206677,0.206677,0.000000,0.197932,0.181693
1769695825.9325,1769695825.9315,1769695825.9323,1769695825.9335,0.00,0.00,0.149331,-0.436331,-0.225692,-0.113296,0.100442,-0.436331,-0.271951,-0.008128,0.105168,Proximity_Dist0.005,0.90,0.277975,0.277975,0.000000,0.000000,0.000000
1769695826.3130,1769695826.2922,1769695826.2955,1769695826.3135,0.00,0.00,0.100442,-0.436331,-0.271950,-0.017257,0.099289,-0.436331,-0.323082,-0.080856,0.063599,Proximity_Dist0.009,0.45,0.220646,0.000000,0.000000,0.000000,0.220646
1769695826.6740,1769695826.6523,1769695826.6529,1769695826.6741,0.00,0.00,0.099288,-0.436331,-0.323081,-0.076815,0.200231,-0.404601,-0.305117,-0.071383,0.100943,Proximity_Dist0.004,0.04,0.290539,0.000000,0.000000,0.067878,0.290539
1769695827.0338,1769695827.0115,1769695827.0143,1769695827.0339,0.00,0.00,0.190961,-0.404602,-0.305117,-0.071382,0.205028,-0.361607,-0.317398,-0.099062,0.042995,Proximity_Dist0.009,0.04,0.363112,0.363112,0.000000,0.000000,0.000000
1769695827.3127,1769695827.2923,1769695827.2936,1769695827.3129,0.00,0.00,0.205027,-0.367460,-0.317397,-0.098892,0.202996,-0.365970,-0.353806,-0.120777,0.036409,Proximity_Dist0.006,0.07,0.305221,0.000000,0.305221,0.000000,0.099572
1769695827.5321,1769695827.5315,1769695827.5318,1769695827.5322,0.00,0.00,0.202996,-0.365969,-0.344518,-0.119717,0.228685,-0.410550,-0.340693,-0.148864,0.044581,Proximity_Dist0.009,0.04,0.230196,0.000000,0.000000,0.230196,0.093164
1769695827.7920,1769695827.7915,1769695827.7918,1769695827.7921,0.00,0.00,0.227694,-0.401069,-0.340694,-0.147781,0.193876,-0.376839,-0.353404,-0.156028,0.033818,Proximity_Dist0.009,0.03,0.379717,0.153109,0.379717,0.000000,0.167401
1769695828.0321,1769695828.0316,1769695828.0319,1769695828.0322,0.00,0.00,0.201612,-0.382907,-0.353405,-0.156027,0.170542,-0.342701,-0.371120,-0.168950,0.040206,Proximity_Dist0.008,0.04,0.349299,0.349299,0.327750,0.002367,0.000000
1769695828.2732,1769695828.2515,1769695828.2520,1769695828.2734,0.00,0.00,0.172521,-0.349912,-0.370766,-0.168950,0.209799,-0.366969,-0.354428,-0.142687,0.037277,Proximity_Dist0.007,0.04,0.177372,0.098362,0.177372,0.050781,0.000000
1769695828.5126,1769695828.4915,1769695828.4921,1769695828.5151,0.00,0.00,0.200674,-0.365918,-0.354428,-0.144674,0.149709,-0.352409,-0.365037,-0.090423,0.054251,Proximity_Dist0.009,0.07,0.000000,0.000000,0.000000,0.000000,0.000000
1769695828.8156,1769695828.7919,1769695828.7926,1769695828.8157,0.00,0.00,0.158982,-0.352410,-0.365037,-0.095481,0.163705,-0.297534,-0.362137,-0.131626,0.054876,Proximity_Dist0.009,0.05,0.241284,0.241284,0.000000,0.000000,0.187191
1769695829.1127,1769695829.0915,1769695829.0918,1769695829.1128,0.00,0.00,0.163705,-0.306667,-0.362137,-0.129540,0.215784,-0.228361,-0.262851,-0.161330,0.099286,Proximity_Dist0.009,0.04,0.194007,0.000000,0.194007,0.000000,0.104813
1769695829.5122,1769695829.4953,1769695829.4972,1769695829.5124,0.00,0.00,0.215784,-0.228361,-0.268686,-0.161330,0.241332,-0.163200,-0.339801,-0.138248,0.071116,Proximity_Dist0.006,0.04,0.296054,0.000000,0.042921,0.296054,0.000000
1769695829.8534,1769695829.8315,1769695829.8322,1769695829.8535,0.00,0.00,0.241332,-0.165860,-0.331954,-0.138248,0.308810,-0.076107,-0.407133,-0.092441,0.089753,Proximity_Dist0.008,0.04,0.177587,0.000000,0.112973,0.177587,0.000000
1769695830.2121,1769695830.1915,1769695830.1963,1769695830.2127,0.00,0.00,0.306844,-0.085104,-0.405171,-0.092441,0.290362,-0.028404,-0.436331,-0.056659,0.056700,Proximity_Dist0.009,0.47,0.359944,0.196032,0.359944,0.195606,0.008181
1769695830.5154,1769695830.4915,1769695830.4941,1769695830.5172,0.00,0.00,0.290362,-0.036520,-0.435684,-0.059255,0.243395,-0.075518,-0.436331,-0.076895,0.046967,Proximity_Dist0.008,1.76,0.166147,0.000000,0.166147,0.057575,0.099768
1769695830.7721,1769695830.7514,1769695830.7520,1769695830.7732,0.00,0.00,0.252568,-0.066316,-0.436331,-0.076896,0.264506,-0.063715,-0.436331,-0.020465,0.056431,Proximity_Dist0.009,1.03,0.278685,0.277808,0.278685,0.000000,0.017823
1769695831.0725,1769695831.0715,1769695831.0723,1769695831.0792,0.00,0.00,0.264506,-0.063715,-0.436331,-0.028646,0.221555,-0.075714,-0.436331,-0.043542,0.042951,Proximity_Dist0.008,6.65,0.346563,0.000000,0.000000,0.000000,0.346563
1769695831.3344,1769695831.3124,1769695831.3148,1769695831.3352,0.00,0.00,0.228416,-0.075714,-0.436331,-0.043503,0.216690,-0.038821,-0.436331,-0.055100,0.036893,Proximity_Dist0.007,0.74,0.309831,0.309831,0.000000,0.000000,0.068805
1769695831.5940,1769695831.5717,1769695831.5781,1769695831.5947,0.00,0.00,0.216690,-0.043883,-0.436331,-0.055100,0.280260,-0.036312,-0.436331,-0.060730,0.063571,Proximity_Dist0.005,0.60,0.298909,0.000000,0.298909,0.000000,0.000000
1769695831.9123,1769695831.8914,1769695831.8921,1769695831.9144,0.00,0.00,0.273408,-0.036312,-0.436331,-0.060730,0.227441,-0.028371,-0.436331,-0.048800,0.045967,Proximity_Dist0.007,1.96,0.242556,0.242556,0.000000,0.000000,0.000000
1769695832.1927,1769695832.1721,1769695832.1744,1769695832.1941,0.00,0.00,0.234582,-0.028370,-0.436331,-0.048799,0.263728,-0.032574,-0.436331,-0.073240,0.029146,Proximity_Dist0.007,1.35,0.178863,0.178863,0.000000,0.000000,0.000000
1769695832.4322,1769695832.4114,1769695832.4128,1769695832.4326,0.00,0.00,0.257804,-0.032575,-0.436331,-0.072563,0.278333,-0.079394,-0.436331,-0.072987,0.046820,Proximity_Dist0.006,0.42,0.300298,0.300298,0.000000,0.000000,0.138352
1769695832.6921,1769695832.6721,1769695832.6743,1769695832.6922,0.00,0.00,0.278333,-0.072526,-0.436331,-0.072986,0.225894,-0.113181,-0.427615,0.000130,0.073116,Proximity_Dist0.007,0.04,0.348949,0.000000,0.348949,0.000000,0.000000
1769695833.0326,1769695833.0121,1769695833.0135,1769695833.0328,0.00,0.00,0.226062,-0.113181,-0.427616,-0.005718,0.219556,-0.081453,-0.337742,0.091536,0.097254,Proximity_Dist0.006,0.05,0.305502,0.097915,0.000000,0.000000,0.305502
1769695833.4121,1769695833.3916,1769695833.3926,1769695833.4133,0.00,0.00,0.219557,-0.081453,-0.341869,0.085843,0.245876,-0.030962,-0.270988,0.129438,0.070881,Proximity_Dist0.006,1.15,0.287712,0.000000,0.000000,0.258878,0.287712
1769695833.7325,1769695833.7117,1769695833.7123,1769695833.7326,0.00,0.00,0.245875,-0.031972,-0.277696,0.129437,0.227202,0.030663,-0.278212,0.073099,0.062635,Proximity_Dist0.007,0.04,0.301480,0.000000,0.148470,0.301480,0.008424
1769695834.0525,1769695834.0317,1769695834.0325,1769695834.0529,0.00,0.00,0.227202,0.025004,-0.278212,0.075765,0.249464,-0.019023,-0.281848,0.077831,0.044028,Proximity_Dist0.006,0.04,0.215095,0.000000,0.215095,0.000000,0.162899
1769695834.3322,1769695834.3137,1769695834.3206,1769695834.3330,0.00,0.00,0.249463,-0.011233,-0.281848,0.077831,0.346680,-0.021203,-0.285515,0.102269,0.097216,Proximity_Dist0.008,0.68,0.193283,0.000000,0.193283,0.000000,0.000000
1769695834.7330,1769695834.7118,1769695834.7134,1769695834.7331,0.00,0.00,0.341879,-0.021204,-0.285515,0.102269,0.331349,-0.100368,-0.328144,0.094319,0.079164,Proximity_Dist0.005,0.04,0.268443,0.268443,0.000000,0.000000,0.000000
1769695835.0520,1769695835.0315,1769695835.0327,1769695835.0521,0.00,0.00,0.331349,-0.091101,-0.328145,0.094319,0.263513,-0.143582,-0.383439,0.088947,0.067836,Proximity_Dist0.009,0.04,0.368116,0.000000,0.368116,0.032924,0.000000
1769695835.3926,1769695835.3720,1769695835.3746,1769695835.3927,0.00,0.00,0.270329,-0.143540,-0.381436,0.088947,0.236669,-0.079312,-0.306926,0.084794,0.074510,Proximity_Dist0.007,0.04,0.172166,0.172166,0.030062,0.102348,0.000000
1769695835.7328,1769695835.7127,1769695835.7132,1769695835.7329,0.00,0.00,0.236668,-0.081935,-0.314729,0.084793,0.291082,-0.062961,-0.325784,0.026247,0.058546,Proximity_Dist0.008,0.04,0.257131,0.000000,0.165467,0.257131,0.000000
1769695836.0321,1769695836.0184,1769695836.0198,1769695836.0322,0.00,0.00,0.284279,-0.062961,-0.325783,0.035281,0.280950,-0.081353,-0.343014,-0.001034,0.036315,Proximity_Dist0.009,0.04,0.227332,0.200225,0.000000,0.000000,0.227332
1769695836.2522,1769695836.2318,1769695836.2344,1769695836.2523,0.00,0.00,0.280951,-0.079882,-0.342311,0.005029,0.299403,-0.092946,-0.391853,0.002209,0.049542,Proximity_Dist0.006,0.04,0.303733,0.018745,0.172864,0.142173,0.303733
1769695836.5128,1769695836.5114,1769695836.5118,1769695836.5129,0.00,0.00,0.299403,-0.092946,-0.383543,0.002208,0.327358,-0.098687,-0.404509,-0.029554,0.031762,Proximity_Dist0.008,0.04,0.339251,0.001989,0.000000,0.339251,0.000000
1769695836.7524,1769695836.7319,1769695836.7325,1769695836.7525,0.00,0.00,0.323863,-0.098686,-0.404510,-0.022844,0.299842,-0.134862,-0.371313,-0.007536,0.036176,Proximity_Dist0.007,0.04,0.171833,0.135207,0.000000,0.000000,0.171833
1769695836.9920,1769695836.9915,1769695836.9918,1769695836.9921,0.00,0.00,0.300904,-0.129899,-0.374675,-0.007579,0.289553,-0.119669,-0.333777,0.044400,0.051980,Proximity_Dist0.005,0.04,0.300204,0.172661,0.300204,0.258722,0.081602
1769695837.2529,1769695837.2314,1769695837.2341,1769695837.2531,0.00,0.00,0.289552,-0.119669,-0.335862,0.035052,0.319964,-0.164287,-0.337874,0.096207,0.061154,Proximity_Dist0.009,0.04,0.202195,0.000000,0.000000,0.106690,0.202195
1769695837.5326,1769695837.5121,1769695837.5158,1769695837.5327,0.00,0.00,0.319585,-0.159185,-0.337875,0.086881,0.340302,-0.212950,-0.375045,0.018922,0.067959,Proximity_Dist0.009,0.04,0.365497,0.116751,0.286917,0.000000,0.365497
1769695837.8920,1769695837.8721,1769695837.8741,1769695837.8930,0.00,0.00,0.340303,-0.212949,-0.375045,0.024711,0.377590,-0.267544,-0.436331,-0.027861,0.061285,Proximity_Dist0.006,0.92,0.315066,0.000000,0.020543,0.000000,0.315066
